tweet_id,tweet_date,source,text,name,retweet_count,favorite_count,bread,age_stage,rating
699036661657767936,2016-02-15 01:05:02+00:00,iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,,1088,2398,Chihuahua,pupper,1.3
698989035503689728,2016-02-14 21:55:47+00:00,iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,Oliver,876,3073,Norfolk_terrier,,1.3
698953797952008193,2016-02-14 19:35:46+00:00,iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,CeCe,824,2478,Italian_greyhound,,1.1
698907974262222848,2016-02-14 16:33:40+00:00,iPhone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,,553,2333,German_short-haired_pointer,,1.0
698710712454139905,2016-02-14 03:29:49+00:00,iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,Cuddles,616,2263,Samoyed,,1.0
698703483621523456,2016-02-14 03:01:06+00:00,iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,Rusty,335,1323,Brittany_spaniel,,0.7
698635131305795584,2016-02-13 22:29:29+00:00,iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,,312,1198,Samoyed,,1.2
698549713696649216,2016-02-13 16:50:04+00:00,iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,Claude,558,2149,French_bulldog,,0.9
698355670425473025,2016-02-13 03:59:01+00:00,iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,Jessiga,394,1702,pug,,1.0
698342080612007937,2016-02-13 03:05:01+00:00,iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,Maximus,868,2074,boxer,,1.1
698262614669991936,2016-02-12 21:49:15+00:00,iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,Franklin,1793,4393,Italian_greyhound,,1.1
698195409219559425,2016-02-12 17:22:12+00:00,iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,Beau,5438,15497,Labrador_retriever,,0.9
698178924120031232,2016-02-12 16:16:41+00:00,iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,Lily,674,2586,Chesapeake_Bay_retriever,,1.0
697995514407682048,2016-02-12 04:07:53+00:00,iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",,305,1409,Staffordshire_bullterrier,,1.1
697990423684476929,2016-02-12 03:47:39+00:00,iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,Doug,1168,3011,Pembroke,,1.1
697943111201378304,2016-02-12 00:39:39+00:00,iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,Cassie,613,2196,Great_Dane,,1.0
697881462549430272,2016-02-11 20:34:41+00:00,iPhone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,Carter,1054,2775,,,1.0
697616773278015490,2016-02-11 03:02:54+00:00,iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,,921,2890,Lhasa,pupper,1.1
697596423848730625,2016-02-11 01:42:02+00:00,iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,,1131,2770,Shetland_sheepdog,pupper,1.1
697575480820686848,2016-02-11 00:18:49+00:00,iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,Ole,452,1882,bull_mastiff,,0.8
697482927769255936,2016-02-10 18:11:03+00:00,iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,Blipson,598,2232,,,1.1
697270446429966336,2016-02-10 04:06:43+00:00,iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,Bentley,1712,4339,toy_poodle,,1.0
697259378236399616,2016-02-10 03:22:44+00:00,iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",,900,3035,Great_Dane,,0.8
697255105972801536,2016-02-10 03:05:46+00:00,iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,Charlie,1052,2842,Great_Dane,,1.0
697242256848379904,2016-02-10 02:14:42+00:00,iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,Oakley,615,2324,Eskimo_dog,,1.0
696900204696625153,2016-02-09 03:35:31+00:00,iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,Rosie,934,2908,Chihuahua,,1.2
696894894812565505,2016-02-09 03:14:25+00:00,iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,,615,2163,Appenzeller,,0.9
696886256886657024,2016-02-09 02:40:05+00:00,iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,,1626,4441,kuvasz,,1.2
696877980375769088,2016-02-09 02:07:12+00:00,iPhone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,Misty,636,2259,,pupper,0.9
696754882863349760,2016-02-08 17:58:03+00:00,iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,Reptar,328,1370,Scottish_deerhound,,1.0
696713835009417216,2016-02-08 15:14:57+00:00,iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,Trevith,583,2170,vizsla,pupper,0.9
696488710901260288,2016-02-08 00:20:23+00:00,iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,,925,2305,briard,,1.2
696405997980676096,2016-02-07 18:51:43+00:00,iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,Berb,1050,2922,borzoi,,0.7
695816827381944320,2016-02-06 03:50:33+00:00,iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,,1051,2754,Pomeranian,,1.1
695794761660297217,2016-02-06 02:22:53+00:00,iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,Wyatt,706,2913,Samoyed,,1.3
695767669421768709,2016-02-06 00:35:13+00:00,iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,,664,1706,soft-coated_wheaten_terrier,,1.3
695629776980148225,2016-02-05 15:27:17+00:00,iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,Calvin,1890,4192,Old_English_sheepdog,,0.8
695446424020918272,2016-02-05 03:18:42+00:00,iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,,1650,4086,basenji,,1.2
695409464418041856,2016-02-05 00:51:51+00:00,iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,Bob,3237,7979,pug,,1.0
695314793360662529,2016-02-04 18:35:39+00:00,iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,Colin,1296,3331,Maltese_dog,,1.0
695095422348574720,2016-02-04 04:03:57+00:00,iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,,550,2450,papillon,pupper,1.2
695074328191332352,2016-02-04 02:40:08+00:00,iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,Lorenzo,990,2603,Shih-Tzu,pupper,1.1
695064344191721472,2016-02-04 02:00:27+00:00,iPhone,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",,528,1474,,,0.4
695051054296211456,2016-02-04 01:07:39+00:00,iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",Brian,715,2429,Boston_bull,,0.6
694905863685980160,2016-02-03 15:30:43+00:00,iPhone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,Archie,834,2532,,,1.0
694669722378485760,2016-02-02 23:52:22+00:00,iPhone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,Phil,13055,32962,,,1.2
694356675654983680,2016-02-02 03:08:26+00:00,iPhone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",,251,1386,Pomeranian,pupper,1.0
694352839993344000,2016-02-02 02:53:12+00:00,iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,Oliviér,539,1875,Australian_terrier,,1.0
694329668942569472,2016-02-02 01:21:07+00:00,iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,Grady,449,1817,boxer,pupper,0.9
694206574471057408,2016-02-01 17:11:59+00:00,iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",,1849,3810,Shih-Tzu,,1.0
694183373896572928,2016-02-01 15:39:48+00:00,iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,Lola,842,2704,Shih-Tzu,,0.9
694001791655137281,2016-02-01 03:38:15+00:00,iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,Chester,924,3135,Pembroke,,1.1
693942351086120961,2016-01-31 23:42:03+00:00,iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,Kobe,328,1620,groenendael,,1.0
693647888581312512,2016-01-31 04:11:58+00:00,iPhone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,,517,2473,,,0.7
693642232151285760,2016-01-31 03:49:30+00:00,iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,Freddery,376,2346,Scottish_deerhound,,0.9
693629975228977152,2016-01-31 03:00:47+00:00,iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,,719,2257,pug,pupper,1.2
693622659251335168,2016-01-31 02:31:43+00:00,iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,,336,1418,malamute,,1.0
693590843962331137,2016-01-31 00:25:18+00:00,iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,Phil,1777,4653,,pupper,0.3
693486665285931008,2016-01-30 17:31:20+00:00,iPhone,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,Lincoln,566,1625,,,1.1
693280720173801472,2016-01-30 03:52:58+00:00,iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,Sadie,1122,3081,Labrador_retriever,,1.0
693262851218264065,2016-01-30 02:41:58+00:00,iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,,452,2039,golden_retriever,pupper,1.1
693231807727280129,2016-01-30 00:38:37+00:00,iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",Bodie,669,2654,vizsla,,0.9
693155686491000832,2016-01-29 19:36:08+00:00,iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,Dunkin,2890,7256,Shih-Tzu,,1.2
693109034023534592,2016-01-29 16:30:45+00:00,iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",,549,1560,cocker_spaniel,,1.1
693095443459342336,2016-01-29 15:36:45+00:00,iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,Milo,404,1698,Yorkshire_terrier,pupper,1.0
692919143163629568,2016-01-29 03:56:12+00:00,iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,,696,2492,Saint_Bernard,,0.9
692905862751522816,2016-01-29 03:03:25+00:00,iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,Wally,790,2233,Mexican_hairless,pupper,1.0
692901601640583168,2016-01-29 02:46:29+00:00,iPhone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",,536,1612,soft-coated_wheaten_terrier,,1.0
692894228850999298,2016-01-29 02:17:12+00:00,iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,Tupawc,713,2080,German_short-haired_pointer,,1.0
692828166163931137,2016-01-28 21:54:41+00:00,iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,,795,2654,Samoyed,pupper,1.2
692752401762250755,2016-01-28 16:53:37+00:00,iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",,3293,6270,Samoyed,pupper,1.3
692568918515392513,2016-01-28 04:44:32+00:00,iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,Chester,1392,4029,golden_retriever,,1.2
692535307825213440,2016-01-28 02:30:58+00:00,iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,Amber,1232,2901,pug,,1.0
692530551048294401,2016-01-28 02:12:04+00:00,iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,Cody,368,1697,Siberian_husky,,1.0
692417313023332352,2016-01-27 18:42:06+00:00,iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,Herschel,3131,8642,,pupper,0.7
692187005137076224,2016-01-27 03:26:56+00:00,iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,,744,2330,Siberian_husky,,1.2
692158366030913536,2016-01-27 01:33:08+00:00,iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,Edgar,718,1971,pug,,1.0
692142790915014657,2016-01-27 00:31:15+00:00,iPhone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,,354,1509,toy_poodle,,1.3
692017291282812928,2016-01-26 16:12:33+00:00,iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,Kingsley,869,2670,Tibetan_terrier,,0.9
691820333922455552,2016-01-26 03:09:55+00:00,iPhone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,Brockly,1489,3644,,,0.8
691756958957883396,2016-01-25 22:58:05+00:00,iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",,884,2596,Saint_Bernard,,1.0
691675652215414786,2016-01-25 17:35:00+00:00,iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,Richie,459,1795,Chihuahua,,1.0
691483041324204033,2016-01-25 04:49:38+00:00,iPhone,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,,500,2192,bloodhound,,0.5
691459709405118465,2016-01-25 03:16:56+00:00,iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,Leo,1019,3723,Shetland_sheepdog,,1.2
691444869282295808,2016-01-25 02:17:57+00:00,iPhone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,Bailey,750,2432,Bernese_mountain_dog,,1.2
691416866452082688,2016-01-25 00:26:41+00:00,iPhone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,,6899,17812,Lakeland_terrier,,1.3
691321916024623104,2016-01-24 18:09:23+00:00,iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,Molly,599,2380,Rottweiler,,1.1
691096613310316544,2016-01-24 03:14:07+00:00,iPhone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,,792,2755,borzoi,,1.1
691090071332753408,2016-01-24 02:48:07+00:00,iPhone,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,,305,1604,,,1.2
690959652130045952,2016-01-23 18:09:53+00:00,iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,,1112,3308,golden_retriever,,1.1
690938899477221376,2016-01-23 16:47:25+00:00,iPhone,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",,1747,3766,,,1.0
690932576555528194,2016-01-23 16:22:17+00:00,iPhone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,Buddy,905,3022,,,1.2
690735892932222976,2016-01-23 03:20:44+00:00,iPhone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,Peaches,1149,3491,golden_retriever,,1.3
690728923253055490,2016-01-23 02:53:03+00:00,iPhone,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,Vinscent,465,1996,kuvasz,,0.8
690690673629138944,2016-01-23 00:21:03+00:00,iPhone,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,Cedrick,745,2147,Maltese_dog,,1.0
690649993829576704,2016-01-22 21:39:24+00:00,iPhone,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,Hazel,248,1198,Mexican_hairless,,1.1
690597161306841088,2016-01-22 18:09:28+00:00,iPhone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,Lolo,546,1781,Lhasa,,1.1
690400367696297985,2016-01-22 05:07:29+00:00,iPhone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",Eriq,406,1741,Pembroke,,1.0
690374419777196032,2016-01-22 03:24:22+00:00,iPhone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,Phred,759,2966,kuvasz,,1.1
690360449368465409,2016-01-22 02:28:52+00:00,iPhone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,,790,2443,pug,,0.9
690248561355657216,2016-01-21 19:04:15+00:00,iPhone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,Maxwell,369,1537,,,1.1
690021994562220032,2016-01-21 04:03:58+00:00,iPhone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",Geoff,922,2581,malamute,,1.0
690015576308211712,2016-01-21 03:38:27+00:00,iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,,659,2296,malamute,pupper,1.2
690005060500217858,2016-01-21 02:56:40+00:00,iPhone,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",,1534,3382,Samoyed,,1.0
689999384604450816,2016-01-21 02:34:07+00:00,iPhone,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,Covach,329,1304,standard_poodle,,1.0
689977555533848577,2016-01-21 01:07:23+00:00,iPhone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,,408,1263,Labrador_retriever,,1.2
689905486972461056,2016-01-20 20:21:00+00:00,iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",Gizmo,622,2253,Pomeranian,pupper,1.1
689877686181715968,2016-01-20 18:30:32+00:00,iPhone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,Durg,1043,2791,Old_English_sheepdog,,0.9
689835978131935233,2016-01-20 15:44:48+00:00,iPhone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,Fynn,688,2014,collie,,1.1
689661964914655233,2016-01-20 04:13:20+00:00,iPhone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,Luca,850,2993,Italian_greyhound,,1.2
689659372465688576,2016-01-20 04:03:02+00:00,iPhone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,Ricky,3461,9513,,,0.8
689623661272240129,2016-01-20 01:41:08+00:00,iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,Lucy,580,2035,toy_poodle,pupper,1.0
689599056876867584,2016-01-20 00:03:21+00:00,iPhone,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,,5008,10739,Chihuahua,,1.1
689557536375177216,2016-01-19 21:18:22+00:00,iPhone,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,,403,1896,Eskimo_dog,,1.2
689517482558820352,2016-01-19 18:39:13+00:00,iPhone,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,Carl,1295,3121,Pembroke,,1.2
689289219123089408,2016-01-19 03:32:10+00:00,iPhone,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,,845,2069,,,1.3
689283819090870273,2016-01-19 03:10:43+00:00,iPhone,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,Chipson,1004,3013,Scotch_terrier,,0.9
689280876073582592,2016-01-19 02:59:01+00:00,iPhone,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,Herald,638,1819,Chihuahua,,1.0
689275259254616065,2016-01-19 02:36:42+00:00,iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,Lucky,225,1051,American_Staffordshire_terrier,,1.0
689154315265683456,2016-01-18 18:36:07+00:00,iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,,896,2853,cocker_spaniel,,0.9
689143371370250240,2016-01-18 17:52:38+00:00,iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,Trip,454,1863,English_springer,pupper,1.0
688916208532455424,2016-01-18 02:49:58+00:00,iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,,772,2491,Pembroke,pupper,1.1
688908934925697024,2016-01-18 02:21:04+00:00,iPhone,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,Clarence,707,1940,,,0.8
688898160958271489,2016-01-18 01:38:15+00:00,iPhone,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,,710,1919,Ibizan_hound,,1.0
688894073864884227,2016-01-18 01:22:00+00:00,iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,Hamrick,618,2057,,pupper,0.7
688828561667567616,2016-01-17 21:01:41+00:00,iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,Brad,321,1275,Cardigan,,0.9
688804835492233216,2016-01-17 19:27:24+00:00,iPhone,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,,170,886,malinois,,1.2
688789766343622656,2016-01-17 18:27:32+00:00,iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,Pubert,604,2049,American_Staffordshire_terrier,,0.8
688547210804498433,2016-01-17 02:23:42+00:00,iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,Frönq,627,2395,papillon,,0.9
688519176466644993,2016-01-17 00:32:18+00:00,iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,,657,2147,Pembroke,pupper,1.2
688385280030670848,2016-01-16 15:40:14+00:00,iPhone,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,Louis,4074,8524,golden_retriever,,1.2
688211956440801280,2016-01-16 04:11:31+00:00,iPhone,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,Derby,751,2075,,,1.3
688179443353796608,2016-01-16 02:02:19+00:00,iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,Lizzie,527,1977,,pupper,1.0
